,open,high,low,close,volume,oi,date,time
2015-06-01 13:05:00,231.81237089431087,232.00730201602258,230.47332620283314,230.1807294731837,1498,8589215,2015-06-01,13:05:00
2015-06-01 13:10:00,232.73517400084165,232.89494340897562,231.47699182673898,232.60066075524523,2866,6625394,2015-06-01,13:10:00
2015-06-01 13:15:00,232.68865238293927,232.8626586428711,230.4995991446522,232.8005703178197,4285,5914888,2015-06-01,13:15:00
2015-06-01 13:20:00,232.09624484047416,232.91674418296185,230.5722704355667,233.98254498616487,3537,8271662,2015-06-01,13:20:00
2015-06-01 13:25:00,231.84933915026937,232.90309228889902,229.7951692362897,231.70159946947106,2775,7072582,2015-06-01,13:25:00
2015-06-01 13:30:00,232.30660451875104,233.29732933041876,232.19695148350075,231.00631639689973,6654,7360524,2015-06-01,13:30:00
2015-06-01 13:35:00,233.9056959864764,234.31095919762976,232.47079775672577,232.77709037369414,8962,8137341,2015-06-01,13:35:00
2015-06-01 13:40:00,233.95226287034998,234.89169736578336,232.7105679662168,237.0751841514717,9986,5967566,2015-06-01,13:40:00
2015-06-01 13:45:00,234.1673757574865,236.11919680098404,233.12221199082364,235.56038210656055,7576,5313859,2015-06-01,13:45:00
2015-06-01 13:50:00,233.11053413256383,234.01081458118335,231.16750998182374,232.37001482286954,1433,7922660,2015-06-01,13:50:00
2015-06-01 13:55:00,231.98125398846585,233.75090573121392,230.64680749142127,230.83985882076448,9631,7763293,2015-06-01,13:55:00
2015-06-01 14:00:00,233.5965637773434,234.27226043526267,233.06544167720804,233.41497865974102,1893,9457339,2015-06-01,14:00:00
2015-06-01 14:05:00,232.85461485691962,233.7391239600773,231.53987963937175,232.15141307415328,8256,5951093,2015-06-01,14:05:00
2015-06-01 14:10:00,232.88844482630032,233.81043129069752,232.42460382389004,232.57589433390794,2623,7738151,2015-06-01,14:10:00
2015-06-01 14:15:00,232.84089956635341,233.25477306479,231.5503826330924,232.3877397897379,4523,9177883,2015-06-01,14:15:00
2015-06-01 14:20:00,233.7460943733676,234.08303732492024,233.28039863038197,231.23058261140397,5372,9787741,2015-06-01,14:20:00
2015-06-01 14:25:00,232.0625234093214,232.13369716115596,231.8592560608091,232.41111036419346,6543,9141143,2015-06-01,14:25:00
2015-06-01 14:30:00,231.85642831857928,231.86123659152298,231.5313433069684,231.31553489201605,5155,6154871,2015-06-01,14:30:00
2015-06-01 14:35:00,232.49041343258892,233.1571394975356,232.2167033652324,231.98076250758623,9796,7290703,2015-06-01,14:35:00
2015-06-01 14:40:00,233.77456470758125,233.78301588457077,233.6544617822358,235.53631602823305,3495,6938989,2015-06-01,14:40:00
2015-06-01 14:45:00,233.3518557800665,233.99045592681904,233.32751206807393,233.7514415855455,6375,7619508,2015-06-01,14:45:00
2015-06-01 14:50:00,233.950632065813,233.9957371135727,233.1532068349086,234.18778097488487,5173,5620351,2015-06-01,14:50:00
2015-06-01 14:55:00,233.22368167256056,235.53497618262583,232.20717559091702,232.6380655210386,3914,6437781,2015-06-01,14:55:00
2015-06-01 15:00:00,232.91716552911845,235.0840616335402,231.7539068433778,232.3508383587217,5974,9466154,2015-06-01,15:00:00
2015-06-01 15:05:00,233.50046852014358,233.73387389058334,233.2531547758178,232.36007877974646,4508,7492327,2015-06-01,15:05:00
2015-06-01 15:10:00,232.6368402511292,233.80467685249675,232.58437629125757,234.9103199037241,5054,8335206,2015-06-01,15:10:00
2015-06-01 15:15:00,232.39374642287493,233.78833477093625,232.38154114901067,232.98334999872037,8735,6139829,2015-06-01,15:15:00
2015-06-01 15:20:00,232.4745561152246,232.49347250427235,231.39413847876992,229.70900578617997,4354,8694627,2015-06-01,15:20:00
2015-06-01 15:25:00,232.8052273544376,234.83029452832108,230.9972844897468,232.45409521789134,4779,6849597,2015-06-01,15:25:00
2015-06-01 15:30:00,230.69187985643256,232.81093305830223,230.37394559344497,231.1987522668388,2470,6014786,2015-06-01,15:30:00
2015-06-02 09:15:00,229.1201757529604,229.75065449553105,228.86298625231552,228.08500048997155,2194,9526577,2015-06-02,09:15:00
2015-06-02 09:20:00,228.78564393201125,231.0561054711736,228.24944285494996,227.7182294696842,4060,9304304,2015-06-02,09:20:00
2015-06-02 09:25:00,228.02694161657695,229.3953366215551,227.85302617504323,229.21513037332252,7324,8182290,2015-06-02,09:25:00
2015-06-02 09:30:00,227.90911846270606,229.52634949409443,227.60816077497302,227.19895591187728,6051,8083877,2015-06-02,09:30:00
2015-06-02 09:35:00,226.45620990981777,228.84911709645561,225.10771624014893,228.59980979987262,3694,5249996,2015-06-02,09:35:00
2015-06-02 09:40:00,227.5390319088343,228.60030486806573,226.225212127874,225.9179252042968,8839,6255768,2015-06-02,09:40:00
2015-06-02 09:45:00,228.80719349174183,229.93777015006305,228.71652445485563,230.02888025400011,3529,5050526,2015-06-02,09:45:00
2015-06-02 09:50:00,227.56256702730013,227.86471912464586,227.41964211084792,228.31417621035578,8299,9749053,2015-06-02,09:50:00
2015-06-02 09:55:00,228.52703892511752,228.59634927667108,227.88430110197083,229.5906446004357,2604,9163812,2015-06-02,09:55:00
2015-06-02 10:00:00,230.17828604882092,231.4832482555845,228.3870978662801,229.94598367153634,8375,8544586,2015-06-02,10:00:00
2015-06-02 10:05:00,231.41743166986677,231.53970903823398,230.38840155343195,232.15471496717052,4680,6664391,2015-06-02,10:05:00
2015-06-02 10:10:00,230.8716079867677,231.67718071360895,229.75279490792133,229.93937555177382,4022,5766694,2015-06-02,10:10:00
2015-06-02 10:15:00,229.9464300018423,230.3978260611847,229.8649701011647,226.6954258085448,8918,7497615,2015-06-02,10:15:00
2015-06-02 10:20:00,229.4951678403655,230.26183635594674,229.3671937765643,228.6713379938123,5173,6668795,2015-06-02,10:20:00
2015-06-02 10:25:00,230.79245471675594,231.49536595659015,230.4567275559731,231.46867390247158,1453,6873626,2015-06-02,10:25:00
2015-06-02 10:30:00,230.3462568349386,230.86269183816964,229.4830210620856,229.96644260439948,5388,8269910,2015-06-02,10:30:00
2015-06-02 10:35:00,229.1489610656323,229.62913748388772,229.01181753367982,228.39240302249138,8145,6372101,2015-06-02,10:35:00
2015-06-02 10:40:00,229.528636182211,230.09486656137997,227.09507841367184,230.26872426924353,5944,7483091,2015-06-02,10:40:00
2015-06-02 10:45:00,228.14190716027932,229.19112543628805,228.0826427566708,227.10663449554468,7399,5516931,2015-06-02,10:45:00
2015-06-02 10:50:00,229.42806475658696,229.98175236025295,229.42651112471793,230.302415408928,7104,5678776,2015-06-02,10:50:00
2015-06-02 10:55:00,230.06730148841262,231.4606027360506,228.91195900153306,228.96202752136935,3507,8589399,2015-06-02,10:55:00
2015-06-02 11:00:00,230.98370009106404,232.0718138464219,230.2262512707117,232.16115847573826,3317,8938756,2015-06-02,11:00:00
2015-06-02 11:05:00,231.86657375705454,232.00584565656473,230.98541699782822,234.27811282290472,5428,7472911,2015-06-02,11:05:00
2015-06-02 11:10:00,231.87841679506198,232.3527689769516,231.84267449200385,229.94656811137997,3658,5747324,2015-06-02,11:10:00
2015-06-02 11:15:00,232.16002888630302,233.83890069230895,232.02993269667772,231.97024345620127,3815,6409303,2015-06-02,11:15:00
2015-06-02 11:20:00,231.30665522127077,233.18117605032032,230.15300788716226,231.9082392594686,8881,5377363,2015-06-02,11:20:00
2015-06-02 11:25:00,231.68835458387517,233.03932400271125,230.94400064893387,230.354831003582,9239,5661154,2015-06-02,11:25:00
2015-06-02 11:30:00,231.14044178325744,231.63282263587152,230.21207328649288,232.0844529791866,7578,9290222,2015-06-02,11:30:00
2015-06-02 11:35:00,231.96408210678084,232.51471694320423,230.90963102306395,233.59001803818455,2084,9348676,2015-06-02,11:35:00
2015-06-02 11:40:00,232.41370900539812,233.18844319693667,232.12111817339948,229.9951975569972,6744,5684499,2015-06-02,11:40:00
2015-06-02 11:45:00,233.71439581499803,235.4940108257716,233.42737744411215,235.0743561137313,4774,9999418,2015-06-02,11:45:00
2015-06-02 11:50:00,234.82358441425757,236.28110654052549,234.55316533394873,234.96362977318626,9007,9267210,2015-06-02,11:50:00
2015-06-02 11:55:00,234.85737190638775,235.48293154978126,234.5702269989971,233.7936681773501,2420,5344063,2015-06-02,11:55:00
2015-06-02 12:00:00,233.92538538149134,235.17578277799433,231.8176341767328,232.97776499719942,5952,5977963,2015-06-02,12:00:00
2015-06-02 12:05:00,235.08718710393558,237.09683814536285,234.2772323095859,238.0421545712618,3846,8301097,2015-06-02,12:05:00
2015-06-02 12:10:00,235.50416755856423,236.34802879248537,235.0405837303696,236.98305604458113,5401,6384030,2015-06-02,12:10:00
2015-06-02 12:15:00,236.19859278378462,236.4171600842799,235.62887241914476,234.43183509850076,4776,6464940,2015-06-02,12:15:00
2015-06-02 12:20:00,236.3976396887768,236.78441564161437,234.51973823110478,236.00934688256822,9662,9289684,2015-06-02,12:20:00
2015-06-02 12:25:00,237.61308921766422,237.75869847634647,236.90291910877392,234.8046073092625,4358,7881134,2015-06-02,12:25:00
2015-06-02 12:30:00,237.3336481545061,237.9603371734976,235.47697036625004,238.36934576762349,3941,5092914,2015-06-02,12:30:00
2015-06-02 12:35:00,235.8581090733849,237.43060490029407,233.8580039296303,235.74183252666816,3744,5799189,2015-06-02,12:35:00
2015-06-02 12:40:00,236.67299860556338,236.77357407967386,236.28983221960988,238.68452206505134,9958,6304311,2015-06-02,12:40:00
2015-06-02 12:45:00,236.7477417240147,236.9486540811722,236.57245294478477,235.13313296843918,5638,8974673,2015-06-02,12:45:00
2015-06-02 12:50:00,235.38033279244024,235.51726391763597,235.0825606422774,234.07290669738595,5179,9743236,2015-06-02,12:50:00
2015-06-02 12:55:00,235.68765195273383,236.00485920406612,234.68459910783002,237.14680218112184,9629,8999823,2015-06-02,12:55:00
2015-06-02 13:00:00,237.02236340333212,237.03547785725962,235.22282730130544,237.99784535464337,6052,6691824,2015-06-02,13:00:00
2015-06-02 13:05:00,236.29643996156335,237.49267303179573,236.23807727493445,237.0826893361952,3086,6628685,2015-06-02,13:05:00
2015-06-02 13:10:00,235.64939261323863,236.67512734946914,233.97763689496776,236.84480175127626,6343,8266731,2015-06-02,13:10:00
2015-06-02 13:15:00,234.26583292889035,235.19686900182043,233.89830060011752,233.28327137722877,4809,7893989,2015-06-02,13:15:00
2015-06-02 13:20:00,233.4556256302816,233.82933154746578,231.99294704828972,233.48282580749492,4849,7126323,2015-06-02,13:20:00
2015-06-02 13:25:00,234.74850448147137,236.12023967210212,234.041961944767,235.59399842172556,7156,6997647,2015-06-02,13:25:00
2015-06-02 13:30:00,235.4639001472401,237.10873346932382,235.33542491416586,236.7671184436432,4036,7537069,2015-06-02,13:30:00
2015-06-02 13:35:00,237.5908451403377,238.53537195205365,236.03709107801106,238.1625593499799,4710,6217077,2015-06-02,13:35:00
2015-06-02 13:40:00,238.43937661172416,239.29491146102427,236.98304223643274,238.92006557696737,4586,9181401,2015-06-02,13:40:00
2015-06-02 13:45:00,240.06393227316818,241.63300048316225,236.80646472389446,239.52727016489223,2573,5076697,2015-06-02,13:45:00
2015-06-02 13:50:00,237.97345490530228,240.0432083166164,237.93955338912883,236.0842557174759,2746,8972267,2015-06-02,13:50:00
2015-06-02 13:55:00,238.728375672989,239.20294081563537,238.46801919154515,240.14728315472647,7193,9890412,2015-06-02,13:55:00
2015-06-02 14:00:00,240.127343824154,240.88878292944736,239.81036920156845,237.94208062980334,1734,8259488,2015-06-02,14:00:00
2015-06-02 14:05:00,239.91114806482204,240.35388655802248,239.1902316084073,239.99780173738347,2258,5713297,2015-06-02,14:05:00
2015-06-02 14:10:00,242.10584656642388,244.939043003601,240.82308267944202,244.34650638847498,6081,9062632,2015-06-02,14:10:00
2015-06-02 14:15:00,240.85284041448466,240.881793972832,240.66578711344513,239.88273580807012,3189,8640294,2015-06-02,14:15:00
2015-06-02 14:20:00,243.1091332026744,243.34137494780717,242.9079386230912,242.98023363237456,7187,5973392,2015-06-02,14:20:00
2015-06-02 14:25:00,241.64802682678112,243.1863862343238,240.62329357077755,240.84222839581417,8142,9852562,2015-06-02,14:25:00
2015-06-02 14:30:00,242.1444327141208,243.28771995553993,241.31874833562642,243.33448029156366,4740,7120584,2015-06-02,14:30:00
2015-06-02 14:35:00,241.98856046296595,243.15989321910052,241.858410285294,241.46605295751297,3601,9660804,2015-06-02,14:35:00
2015-06-02 14:40:00,242.29943922378823,242.70875122611662,241.0926694651184,242.59941452228784,6968,9732513,2015-06-02,14:40:00
2015-06-02 14:45:00,241.3388626046125,241.6105476190605,239.9383136237274,238.7169951792146,2024,5782510,2015-06-02,14:45:00
2015-06-02 14:50:00,240.83939208647612,241.35943624210338,240.8234731593241,241.70450472572364,4553,5806586,2015-06-02,14:50:00
2015-06-02 14:55:00,242.7758937319746,243.00570087445018,242.24389578151096,244.2090778561735,9161,7232602,2015-06-02,14:55:00
2015-06-02 15:00:00,240.4065189062087,241.39362723209248,239.51634018142553,241.60491848942428,3039,8669621,2015-06-02,15:00:00
2015-06-02 15:05:00,241.0360538191463,241.87754048036717,241.0004513041704,239.37328503916012,1808,6087645,2015-06-02,15:05:00
2015-06-02 15:10:00,237.8976070639521,239.27872962262657,237.15097987495486,235.48350804466426,9812,5059517,2015-06-02,15:10:00
2015-06-02 15:15:00,236.36003517829658,237.56802684960948,235.44579002570185,235.08965118781498,9094,9755357,2015-06-02,15:15:00
2015-06-02 15:20:00,236.43677588470413,236.80924030164914,236.4221212004073,237.464885501574,9158,6404810,2015-06-02,15:20:00
2015-06-02 15:25:00,237.6630112934494,239.13941995530982,236.16083852300847,239.26791991621886,4608,9691835,2015-06-02,15:25:00
2015-06-02 15:30:00,236.86541397810984,238.28171725150105,236.01757609561992,240.11911394658875,1018,7914922,2015-06-02,15:30:00
2015-06-03 09:15:00,237.50667485343956,238.39656459452783,237.4732730237719,238.4270894265165,9587,5252656,2015-06-03,09:15:00
2015-06-03 09:20:00,236.3147002519131,238.10734414037952,235.45746739126406,236.57903601014618,7225,5878519,2015-06-03,09:20:00
2015-06-03 09:25:00,236.3020130731947,236.89241334497922,235.12882709859622,236.5688474609862,1716,8172202,2015-06-03,09:25:00
2015-06-03 09:30:00,235.846727703839,236.09623931568527,235.71929750982082,234.4772977185519,8478,9341612,2015-06-03,09:30:00
2015-06-03 09:35:00,236.65883080077407,238.06709455891644,235.96955039535425,237.14595518715805,6129,8651343,2015-06-03,09:35:00
2015-06-03 09:40:00,236.89746587668174,236.9195646015188,235.86305848410262,237.12211398870167,7028,7698285,2015-06-03,09:40:00
2015-06-03 09:45:00,237.27514726336904,237.73928901280695,235.58065584654543,238.3971726143756,2422,7724599,2015-06-03,09:45:00
2015-06-03 09:50:00,237.6264075231568,237.7527569051122,236.07780183302913,237.2861608392031,2185,7359210,2015-06-03,09:50:00
2015-06-03 09:55:00,235.98106432165483,236.56700273923872,235.37815541151116,235.6455061664003,9710,6295800,2015-06-03,09:55:00
2015-06-03 10:00:00,235.10639677331295,236.00037928679802,232.68028787006207,235.35649445157978,6197,7676982,2015-06-03,10:00:00
2015-06-03 10:05:00,235.56491500416325,237.2089735406994,234.0963514031091,233.9140807898034,3318,8459875,2015-06-03,10:05:00
2015-06-03 10:10:00,233.94439667367325,233.9998853821754,233.81560752444352,233.8933873153639,1877,8054291,2015-06-03,10:10:00
2015-06-03 10:15:00,234.39533246459882,234.57986766884088,233.8677881071138,235.85747184862132,1700,8086200,2015-06-03,10:15:00
2015-06-03 10:20:00,233.68757943361283,235.85622443913277,231.15038674728595,233.89536947613294,2546,8271384,2015-06-03,10:20:00
2015-06-03 10:25:00,233.01548431697702,234.435927570626,232.30523749706498,232.90436187374473,9301,8447449,2015-06-03,10:25:00
2015-06-03 10:30:00,232.77003757196954,234.0984134987095,232.63134043583113,232.2987662996441,1292,6105909,2015-06-03,10:30:00
2015-06-03 10:35:00,234.38401976674723,234.53499281009752,233.11738359169863,235.56514047087788,5973,7048725,2015-06-03,10:35:00
2015-06-03 10:40:00,235.43732120318165,235.8761023630894,233.7823841313132,235.3222160362581,4881,7487241,2015-06-03,10:40:00
2015-06-03 10:45:00,236.0232950273977,237.01822806875708,235.75244739507875,236.57840540791256,7160,8384160,2015-06-03,10:45:00
2015-06-03 10:50:00,236.77711830894395,237.51442745149228,235.0030566604143,235.97548434106358,8721,9155986,2015-06-03,10:50:00
2015-06-03 10:55:00,235.52765575392817,236.31868762281897,234.16282656645484,234.59152780250378,4380,7714366,2015-06-03,10:55:00
2015-06-03 11:00:00,236.56998041316555,236.78246883206396,236.0471856588,236.02160251235273,3789,5759956,2015-06-03,11:00:00
2015-06-03 11:05:00,236.46432952285522,237.84276048315832,235.9929054745728,235.87403665698673,3549,7663180,2015-06-03,11:05:00
2015-06-03 11:10:00,235.34524808600602,235.77910005356003,235.02168956636524,232.24490783048412,4699,7927173,2015-06-03,11:10:00
2015-06-03 11:15:00,234.17087786861822,234.8537992097521,232.52001343508127,232.98904956422032,4394,8549937,2015-06-03,11:15:00
2015-06-03 11:20:00,234.38790750058678,236.1148943504197,233.01311140452162,234.72011955999955,2212,6317850,2015-06-03,11:20:00
2015-06-03 11:25:00,234.72833502779145,235.85706176029873,234.60016510268352,236.08952585481708,3939,9918518,2015-06-03,11:25:00
2015-06-03 11:30:00,235.4049363657189,236.8616673029411,234.93936765818904,234.5895597954568,2659,5793354,2015-06-03,11:30:00
2015-06-03 11:35:00,235.07960908027457,235.34014558882842,234.73207189312024,237.1340590890675,6866,6559302,2015-06-03,11:35:00
2015-06-03 11:40:00,234.79296551505658,234.9353320466543,233.5107122388512,233.04441232849757,3355,5600761,2015-06-03,11:40:00
2015-06-03 11:45:00,234.88739463123878,234.99127472446278,234.47175808876358,234.11525018457309,2375,6500854,2015-06-03,11:45:00
2015-06-03 11:50:00,236.5118570835947,237.87960766782274,236.25834409024955,237.55583717137856,9038,5524479,2015-06-03,11:50:00
2015-06-03 11:55:00,235.24928228329236,235.42272826058425,234.60479579767133,233.75813853680643,6963,7134017,2015-06-03,11:55:00
2015-06-03 12:00:00,235.3623979417053,235.40807593476902,234.66750738163037,234.9371929560001,7958,9373456,2015-06-03,12:00:00
2015-06-03 12:05:00,236.130457768196,237.9310137962453,235.99696293378773,236.07717207564218,1025,7598569,2015-06-03,12:05:00
2015-06-03 12:10:00,235.55987914540057,235.66766991708343,235.54310112997683,236.42791260472612,5225,6132545,2015-06-03,12:10:00
2015-06-03 12:15:00,233.80961320658048,234.07681418263627,233.25512933814443,234.44152153822836,5427,7560712,2015-06-03,12:15:00
2015-06-03 12:20:00,234.08408876579267,235.00562059726568,233.0674499749523,235.29666316930954,8877,5980583,2015-06-03,12:20:00
2015-06-03 12:25:00,233.1785831107216,233.45236668297912,231.68207790237543,230.45253991367935,3523,6115557,2015-06-03,12:25:00
2015-06-03 12:30:00,233.98012063178564,235.8332823664151,232.93675898515747,233.996024632862,3793,9015900,2015-06-03,12:30:00
2015-06-03 12:35:00,234.07912615152202,234.89747950922938,232.63151681362507,232.31596330198758,2426,7394573,2015-06-03,12:35:00
2015-06-03 12:40:00,233.66436749221415,234.40149015181962,233.094408195887,231.91941201682457,7618,7115018,2015-06-03,12:40:00
2015-06-03 12:45:00,234.03425069657277,234.05882096828464,233.44873052240763,232.9491039251532,3611,8691178,2015-06-03,12:45:00
2015-06-03 12:50:00,235.4653915110302,237.54994959289505,234.5826641475734,237.44095804789117,9868,9850808,2015-06-03,12:50:00
2015-06-03 12:55:00,235.81332729642875,236.2827787803971,234.6809470596804,235.3332746233576,8544,6264298,2015-06-03,12:55:00
2015-06-03 13:00:00,234.55351209782762,235.73156357965013,233.88429464153435,234.50250442252616,4392,7724996,2015-06-03,13:00:00
2015-06-03 13:05:00,234.6727751376199,235.67670003314228,233.2571444206183,234.3248714803332,4608,9025226,2015-06-03,13:05:00
2015-06-03 13:10:00,234.94085738128646,235.05687597031394,234.53672265407477,236.57193080040508,1030,8867014,2015-06-03,13:10:00
2015-06-03 13:15:00,232.79072432199058,232.93155357169465,231.81342589594155,231.2688980478301,4977,7225954,2015-06-03,13:15:00
2015-06-03 13:20:00,232.84668952004137,234.53508401602699,232.57326876542382,233.80086745097142,4898,5815643,2015-06-03,13:20:00
2015-06-03 13:25:00,232.44658800880745,233.64943607351952,231.904633681234,230.71128880151693,4432,6456841,2015-06-03,13:25:00
2015-06-03 13:30:00,233.41464075677513,234.779195170377,232.44579891024762,233.32452290673652,9438,6198300,2015-06-03,13:30:00
2015-06-03 13:35:00,233.19778770244943,233.6916336027128,232.87593916618022,234.2007683904287,9009,6446830,2015-06-03,13:35:00
2015-06-03 13:40:00,233.50668432498563,234.03276062658435,232.03894629468596,232.79291556632867,6226,7601751,2015-06-03,13:40:00
2015-06-03 13:45:00,234.63285745145205,235.28488647836758,233.56382229337902,233.81426865039097,8725,7708755,2015-06-03,13:45:00
2015-06-03 13:50:00,234.77284916690328,235.59598898878707,232.01925716813477,235.06258528294163,5429,8080500,2015-06-03,13:50:00
2015-06-03 13:55:00,235.42847480391566,237.06558651705421,233.90591831650605,236.0622540843154,5263,7359457,2015-06-03,13:55:00
2015-06-03 14:00:00,235.39121639765256,236.03378784628012,235.23653293867724,235.58334169329237,7647,9626683,2015-06-03,14:00:00
2015-06-03 14:05:00,236.10910906869196,236.76173929142988,235.27069471279552,234.5054095113439,6919,8959431,2015-06-03,14:05:00
2015-06-03 14:10:00,235.89841669348903,236.30101283079017,235.19215067836674,235.8694817670164,8556,7889845,2015-06-03,14:10:00
2015-06-03 14:15:00,235.7605709343391,237.1882079243409,234.5215701500396,237.27436168102295,9545,5672226,2015-06-03,14:15:00
2015-06-03 14:20:00,236.37515271990824,236.5953996424689,234.4444043633303,236.64049876747598,9485,8042154,2015-06-03,14:20:00
2015-06-03 14:25:00,236.25108916026187,236.90659170913935,236.06300640308783,235.0068047258126,2289,8918755,2015-06-03,14:25:00
2015-06-03 14:30:00,235.43584406765837,237.46050960249528,234.58541675963417,234.6995345344836,3191,7625875,2015-06-03,14:30:00
2015-06-03 14:35:00,235.07073370524515,235.67912541914288,233.68015443962133,236.90493221736824,4244,6125318,2015-06-03,14:35:00
2015-06-03 14:40:00,234.4654815329571,234.69570648336335,233.32403718334376,233.68293524559044,7852,5137790,2015-06-03,14:40:00
2015-06-03 14:45:00,236.77950220315657,238.40465319149632,235.99931269110397,236.8928155532232,1920,8017587,2015-06-03,14:45:00
2015-06-03 14:50:00,236.42627292655163,237.23538071282204,235.49467896872528,236.36519238218534,4750,7463741,2015-06-03,14:50:00
2015-06-03 14:55:00,235.44496602562103,236.4291267504817,234.54366088988215,237.86787850202091,5473,8078067,2015-06-03,14:55:00
2015-06-03 15:00:00,236.83907382400005,238.79624636102338,235.42621089331843,238.03791209579322,4051,8039661,2015-06-03,15:00:00
2015-06-03 15:05:00,237.6070934432281,237.78780288601544,235.09237792415195,239.19083083700178,6337,5066971,2015-06-03,15:05:00
2015-06-03 15:10:00,238.77811756594747,240.41274227784206,238.30097209955392,238.30815954866733,9334,5703147,2015-06-03,15:10:00
2015-06-03 15:15:00,238.3076148555519,238.76548720935148,238.2579204649799,238.77952839224824,6661,9719330,2015-06-03,15:15:00
2015-06-03 15:20:00,238.7502995089836,239.34039688119884,236.8604264865149,238.66719934955228,5831,8025937,2015-06-03,15:20:00
2015-06-03 15:25:00,237.63293772442302,238.59846510659284,237.23367869143408,237.11151923285806,3868,7918592,2015-06-03,15:25:00
2015-06-03 15:30:00,238.52736661519776,239.43801520128454,237.67413841460268,236.78250149872588,2154,6696410,2015-06-03,15:30:00
2015-06-04 09:15:00,238.55435584133323,239.89029885672764,236.58446706670932,240.7887015835196,3017,9220417,2015-06-04,09:15:00
2015-06-04 09:20:00,239.35539496750306,239.8233457740519,238.50811128126296,237.64891339956372,3617,5080240,2015-06-04,09:20:00
2015-06-04 09:25:00,241.28718787494736,241.29710664398647,240.93799475547883,240.31510891688495,9794,7304081,2015-06-04,09:25:00
2015-06-04 09:30:00,241.50247262855666,242.38065714003233,241.0970811782333,241.72045159996273,9945,6538197,2015-06-04,09:30:00
2015-06-04 09:35:00,245.07285707849405,247.42825192482312,244.95588523377236,246.37358323877058,5069,7926477,2015-06-04,09:35:00
2015-06-04 09:40:00,247.12145646421848,247.20239731407673,246.9603075843356,246.93569748034457,9545,7782788,2015-06-04,09:40:00
2015-06-04 09:45:00,247.45448646559598,248.4023136867723,246.74609003041175,244.59293873611213,4466,5175608,2015-06-04,09:45:00
2015-06-04 09:50:00,246.29385383919427,246.58671664866105,246.17778384743636,246.59897887881945,9244,9751314,2015-06-04,09:50:00
2015-06-04 09:55:00,246.77294731933867,247.42016440544398,246.6474745104152,246.25354083346562,7238,8459391,2015-06-04,09:55:00
2015-06-04 10:00:00,247.15736769596793,248.18745543436395,246.37933676705796,248.0339636365384,1170,5993562,2015-06-04,10:00:00
2015-06-04 10:05:00,248.08085132285743,248.16775439596643,246.6609961000772,249.54697830791963,1991,8185502,2015-06-04,10:05:00
2015-06-04 10:10:00,246.89324448124157,247.67432054572538,246.20580313229237,245.33823689739987,9135,9248849,2015-06-04,10:10:00
2015-06-04 10:15:00,248.43352370622435,248.665370350216,247.97126390923182,250.60128051703597,1198,9764204,2015-06-04,10:15:00
2015-06-04 10:20:00,249.9325872856978,251.26476444728172,249.50369266938273,250.3511269227545,8861,9965958,2015-06-04,10:20:00
2015-06-04 10:25:00,251.07771975307014,252.09967631031057,251.0270584223605,252.53179619856795,1058,8707116,2015-06-04,10:25:00
2015-06-04 10:30:00,251.09263299773153,251.64345026792427,249.70886993687083,250.649562911169,6828,6669199,2015-06-04,10:30:00
2015-06-04 10:35:00,252.41481255727257,252.49048283681236,252.40979170463712,250.57589467210772,5601,7238586,2015-06-04,10:35:00
2015-06-04 10:40:00,252.00119318482123,252.92470089512173,250.59885725338822,252.40859420954777,4870,7622686,2015-06-04,10:40:00
2015-06-04 10:45:00,250.39828610947654,251.23627984228534,250.3194921917661,252.22290335084756,9989,7316742,2015-06-04,10:45:00
2015-06-04 10:50:00,250.3392717540115,251.13497175882156,248.83418394605386,252.5950218462726,5992,5862442,2015-06-04,10:50:00
2015-06-04 10:55:00,249.76278202399072,250.09466516885746,249.67805627070985,251.78746264201735,7027,5152663,2015-06-04,10:55:00
2015-06-04 11:00:00,251.09720102292619,252.40275305636754,250.53740906245372,250.29744724279064,5745,8400339,2015-06-04,11:00:00
2015-06-04 11:05:00,251.2081998534174,252.27164018529277,251.204512232497,252.47855077335907,7017,9554292,2015-06-04,11:05:00
2015-06-04 11:10:00,249.79931933346072,250.27102975945292,247.6694838330462,251.08257916805482,1873,6810134,2015-06-04,11:10:00
2015-06-04 11:15:00,248.6621340915751,249.47160560489894,246.97515602405142,248.55778426975178,6173,8854829,2015-06-04,11:15:00
2015-06-04 11:20:00,247.7794570013641,248.85151900747942,246.20921862510312,246.85251088840434,4424,8724277,2015-06-04,11:20:00
2015-06-04 11:25:00,247.24857570155828,247.2764034241489,245.78528438586162,246.81871726451533,6511,7330192,2015-06-04,11:25:00
2015-06-04 11:30:00,248.9667592464027,249.07600146663512,248.70740372966392,251.53287769976575,8575,9465998,2015-06-04,11:30:00
2015-06-04 11:35:00,249.0781383145287,250.57031640661492,248.75966582409623,247.74854118058408,5571,8065182,2015-06-04,11:35:00
2015-06-04 11:40:00,248.97745561551844,249.5851137482907,247.28531921005631,247.14901543170055,2915,7982316,2015-06-04,11:40:00
2015-06-04 11:45:00,250.11338367339494,250.48387505695092,249.1180838938537,251.00880934328742,1910,5108219,2015-06-04,11:45:00
2015-06-04 11:50:00,249.23058200467173,250.04515640504178,249.06189167135713,249.77133724742495,5912,9408635,2015-06-04,11:50:00
2015-06-04 11:55:00,248.46276911076404,250.20755362682704,248.17101679591943,248.05546272288407,4306,6991642,2015-06-04,11:55:00
