,atm_strike,call_iv,put_iv,call_oi,put_oi,date,time
2015-07-01 12:00:00,250.0,14.507072504974467,19.398186989488234,275716,411291,2015-07-01,12:00:00
2015-07-01 12:05:00,250.0,19.238482677233627,15.442512668988204,491263,153077,2015-07-01,12:05:00
2015-07-01 12:10:00,300.0,13.634755827176493,17.979248587971732,142623,406805,2015-07-01,12:10:00
2015-07-01 12:15:00,300.0,13.849474692149565,15.04087416149947,464233,305463,2015-07-01,12:15:00
2015-07-01 12:20:00,300.0,12.291779754303917,15.287988726451234,382132,192000,2015-07-01,12:20:00
2015-07-01 12:25:00,250.0,14.178654540017982,16.210904563836568,288206,207284,2015-07-01,12:25:00
2015-07-01 12:30:00,250.0,16.885630483545675,13.225341994820754,191223,202192,2015-07-01,12:30:00
2015-07-01 12:35:00,300.0,17.536810195006968,15.872539193005538,269077,475113,2015-07-01,12:35:00
2015-07-01 12:40:00,250.0,15.430734100708985,14.556100154653183,495123,499491,2015-07-01,12:40:00
2015-07-01 12:45:00,300.0,15.27675685354289,10.937227532807896,110703,499482,2015-07-01,12:45:00
2015-07-01 12:50:00,300.0,13.131894764989243,15.41263014914673,244268,123886,2015-07-01,12:50:00
2015-07-01 12:55:00,250.0,11.068983634679379,13.502619266756266,259255,462911,2015-07-01,12:55:00
2015-07-01 13:00:00,300.0,17.042698629514653,13.263037533300807,398951,214960,2015-07-01,13:00:00
2015-07-01 13:05:00,250.0,13.915206848028332,15.739137467605014,138773,367001,2015-07-01,13:05:00
2015-07-01 13:10:00,250.0,18.150134786232577,18.16350340135118,215943,277167,2015-07-01,13:10:00
2015-07-01 13:15:00,250.0,15.923741668364343,14.770261995838812,365694,296680,2015-07-01,13:15:00
2015-07-01 13:20:00,300.0,15.624671931338103,15.876644025223937,164891,438394,2015-07-01,13:20:00
2015-07-01 13:25:00,250.0,13.437664025319206,14.315024113441307,401176,126870,2015-07-01,13:25:00
2015-07-01 13:30:00,250.0,14.887428534863014,19.09218158664914,286318,416349,2015-07-01,13:30:00
2015-07-01 13:35:00,250.0,19.18552922089071,14.1342263158946,300343,185100,2015-07-01,13:35:00
2015-07-01 13:40:00,250.0,15.68922102244721,16.077107654732284,145278,480592,2015-07-01,13:40:00
2015-07-01 13:45:00,250.0,16.600388379006457,18.258479124259885,454519,378906,2015-07-01,13:45:00
2015-07-01 13:50:00,250.0,14.766184238448567,14.823462871460924,314155,160160,2015-07-01,13:50:00
2015-07-01 13:55:00,250.0,12.026920690797315,13.01595217169136,204752,299123,2015-07-01,13:55:00
2015-07-01 14:00:00,250.0,16.518813806708707,17.009997786156895,242174,194854,2015-07-01,14:00:00
2015-07-01 14:05:00,250.0,16.99686291378469,14.877124518881235,294916,333998,2015-07-01,14:05:00
2015-07-01 14:10:00,250.0,15.315891342761677,15.773812211650482,388049,422893,2015-07-01,14:10:00
2015-07-01 14:15:00,250.0,15.310851481113394,19.281728392715678,184421,446741,2015-07-01,14:15:00
2015-07-01 14:20:00,250.0,12.035934950044314,14.707550370741501,150117,135749,2015-07-01,14:20:00
2015-07-01 14:25:00,250.0,14.58276335199239,14.660781541863033,220437,325660,2015-07-01,14:25:00
2015-07-01 14:30:00,250.0,20.43569477678385,16.358980152191506,435214,273650,2015-07-01,14:30:00
2015-07-01 14:35:00,250.0,10.937891291363602,16.566955880100256,184210,108526,2015-07-01,14:35:00
2015-07-01 14:40:00,250.0,15.219791639246422,14.985017681559036,168413,278043,2015-07-01,14:40:00
2015-07-01 14:45:00,250.0,18.361062814404388,20.66457917944333,336241,362156,2015-07-01,14:45:00
2015-07-01 14:50:00,250.0,12.814966869997125,15.511560648388253,350363,256685,2015-07-01,14:50:00
2015-07-01 14:55:00,250.0,12.355167963604737,11.834319397968727,241309,365429,2015-07-01,14:55:00
2015-07-01 15:00:00,250.0,12.642905971740248,17.68234668843201,312629,350780,2015-07-01,15:00:00
2015-07-01 15:05:00,250.0,16.691357003696115,14.543952556640109,322745,427845,2015-07-01,15:05:00
2015-07-01 15:10:00,250.0,14.40185609825338,15.194783698638005,425844,117392,2015-07-01,15:10:00
2015-07-01 15:15:00,250.0,15.435268461524291,17.349256934480053,184831,346198,2015-07-01,15:15:00
2015-07-01 15:20:00,250.0,15.339027029375721,16.566579624088327,243040,486735,2015-07-01,15:20:00
2015-07-01 15:25:00,250.0,17.181634240424366,18.10647839267139,464133,273779,2015-07-01,15:25:00
2015-07-01 15:30:00,250.0,16.26635480205313,14.723811350600602,472158,483459,2015-07-01,15:30:00
2015-07-02 09:15:00,250.0,13.48988211144805,13.316824217827193,410710,394807,2015-07-02,09:15:00
2015-07-02 09:20:00,250.0,14.595921829168969,16.470410113294392,388365,165862,2015-07-02,09:20:00
2015-07-02 09:25:00,250.0,18.226292323182307,17.00728804541462,397520,111552,2015-07-02,09:25:00
2015-07-02 09:30:00,250.0,14.024763521159608,17.802598219048917,279424,464343,2015-07-02,09:30:00
2015-07-02 09:35:00,250.0,18.481468450902728,13.226366979375094,367322,490217,2015-07-02,09:35:00
2015-07-02 09:40:00,250.0,12.396043019683018,17.130230966735322,455944,405022,2015-07-02,09:40:00
2015-07-02 09:45:00,250.0,18.444353991348244,12.82760152655253,447273,362775,2015-07-02,09:45:00
2015-07-02 09:50:00,250.0,14.190142762481695,16.07417561012301,146126,332699,2015-07-02,09:50:00
2015-07-02 09:55:00,250.0,14.485229678108514,15.291972829950883,314488,376753,2015-07-02,09:55:00
2015-07-02 10:00:00,250.0,18.713011731255207,16.281970615754854,350703,223381,2015-07-02,10:00:00
2015-07-02 10:05:00,250.0,14.507051941031524,20.530055277575276,385907,228771,2015-07-02,10:05:00
2015-07-02 10:10:00,250.0,15.562925223273043,15.947894755245725,162167,172223,2015-07-02,10:10:00
2015-07-02 10:15:00,250.0,12.05160234472664,17.345163406867783,205574,491123,2015-07-02,10:15:00
2015-07-02 10:20:00,250.0,15.691067175543022,16.268589193964914,156682,246043,2015-07-02,10:20:00
2015-07-02 10:25:00,250.0,16.312975008145212,16.50138021951243,187564,450250,2015-07-02,10:25:00
2015-07-02 10:30:00,250.0,14.953547645568198,21.459237955806937,239665,241880,2015-07-02,10:30:00
2015-07-02 10:35:00,250.0,15.318064222810117,15.01454987479834,303101,183284,2015-07-02,10:35:00
2015-07-02 10:40:00,250.0,14.711379479410493,18.74851740899627,311498,403871,2015-07-02,10:40:00
2015-07-02 10:45:00,250.0,16.457703452253604,21.118319089917666,476785,262262,2015-07-02,10:45:00
2015-07-02 10:50:00,250.0,13.063837764348735,20.327711882030552,250176,269471,2015-07-02,10:50:00
2015-07-02 10:55:00,250.0,13.9042967706054,14.65330052097036,420461,400062,2015-07-02,10:55:00
2015-07-02 11:00:00,250.0,16.55336594307952,18.844393118123705,321086,158006,2015-07-02,11:00:00
2015-07-02 11:05:00,250.0,16.780427753965878,14.088141526892501,111954,175586,2015-07-02,11:05:00
2015-07-02 11:10:00,250.0,15.644836825949524,16.783884328006998,290704,471118,2015-07-02,11:10:00
2015-07-02 11:15:00,250.0,16.187683425271214,12.435972413538874,146427,406317,2015-07-02,11:15:00
2015-07-02 11:20:00,250.0,13.882637468450149,17.12319218766218,180119,243346,2015-07-02,11:20:00
2015-07-02 11:25:00,250.0,16.542820431799516,17.522458403392633,104625,138897,2015-07-02,11:25:00
2015-07-02 11:30:00,250.0,14.895470420175005,13.990593197439654,168426,115722,2015-07-02,11:30:00
2015-07-02 11:35:00,250.0,15.43110226627451,12.010763357541677,472489,116745,2015-07-02,11:35:00
2015-07-02 11:40:00,250.0,17.485410902228335,17.032185075528528,151132,484163,2015-07-02,11:40:00
2015-07-02 11:45:00,250.0,16.06211795540581,14.503395954823935,301744,252498,2015-07-02,11:45:00
2015-07-02 11:50:00,250.0,14.03277890119488,14.73645825865632,214893,332652,2015-07-02,11:50:00
2015-07-02 11:55:00,250.0,14.311087911203597,20.223752760151246,432972,405649,2015-07-02,11:55:00
2015-07-02 12:00:00,250.0,13.060421242196707,15.78664111868508,179378,157947,2015-07-02,12:00:00
2015-07-02 12:05:00,250.0,13.708201260866732,14.925228682223839,338420,406925,2015-07-02,12:05:00
2015-07-02 12:10:00,250.0,17.367445604282796,17.533267138854317,135902,134062,2015-07-02,12:10:00
2015-07-02 12:15:00,250.0,15.648084698336227,17.48709047259983,157461,210958,2015-07-02,12:15:00
2015-07-02 12:20:00,250.0,14.75858080422927,18.694936651521587,358850,459126,2015-07-02,12:20:00
2015-07-02 12:25:00,250.0,14.171229098784945,15.557396721407805,111273,424592,2015-07-02,12:25:00
2015-07-02 12:30:00,250.0,14.072870288205634,18.747083771552372,221856,248684,2015-07-02,12:30:00
2015-07-02 12:35:00,250.0,16.26359424182078,15.131253783093797,459993,484059,2015-07-02,12:35:00
2015-07-02 12:40:00,250.0,16.860862310964855,14.24884327766959,463286,329315,2015-07-02,12:40:00
2015-07-02 12:45:00,250.0,15.664110990305323,17.809882479382114,145019,113721,2015-07-02,12:45:00
2015-07-02 12:50:00,250.0,10.780539111828638,15.569209628617685,365133,451337,2015-07-02,12:50:00
2015-07-02 12:55:00,250.0,16.199415442117456,14.622951613504169,388865,356943,2015-07-02,12:55:00
2015-07-02 13:00:00,250.0,13.00369696302687,20.079162647568612,351618,329437,2015-07-02,13:00:00
2015-07-02 13:05:00,250.0,14.649044788736944,14.649651272071411,158364,392778,2015-07-02,13:05:00
2015-07-02 13:10:00,250.0,12.343544171438413,16.15367264796937,264337,333725,2015-07-02,13:10:00
2015-07-02 13:15:00,250.0,13.935302098831613,14.747575730952677,322857,254316,2015-07-02,13:15:00
2015-07-02 13:20:00,250.0,15.174473664168952,17.18770761373708,384175,254704,2015-07-02,13:20:00
2015-07-02 13:25:00,250.0,17.538451659834298,13.974599965771006,319618,114354,2015-07-02,13:25:00
2015-07-02 13:30:00,250.0,11.128280828708359,16.907195290776336,416525,338309,2015-07-02,13:30:00
2015-07-02 13:35:00,250.0,17.804077416803917,17.116349523252307,303686,492096,2015-07-02,13:35:00
2015-07-02 13:40:00,250.0,14.800158513365526,19.02976822075222,242958,443765,2015-07-02,13:40:00
2015-07-02 13:45:00,250.0,18.824265170479585,15.396115938481948,300730,364105,2015-07-02,13:45:00
2015-07-02 13:50:00,250.0,14.532888477913364,17.789915840789476,314336,319349,2015-07-02,13:50:00
2015-07-02 13:55:00,250.0,15.064412108531501,14.651299103887746,269219,375830,2015-07-02,13:55:00
2015-07-02 14:00:00,250.0,13.276700825317375,9.938691422468743,125016,209203,2015-07-02,14:00:00
2015-07-02 14:05:00,250.0,14.10758291499263,13.966020377747288,309340,396117,2015-07-02,14:05:00
2015-07-02 14:10:00,250.0,13.454792058525713,14.57251245156097,220408,494501,2015-07-02,14:10:00
2015-07-02 14:15:00,250.0,13.044941448241872,13.192207092260738,296524,338577,2015-07-02,14:15:00
2015-07-02 14:20:00,250.0,15.83963779849277,14.564663187012016,258149,104847,2015-07-02,14:20:00
2015-07-02 14:25:00,250.0,17.96248093198031,13.800362001921943,478150,183580,2015-07-02,14:25:00
2015-07-02 14:30:00,250.0,14.668001247383796,17.425564136717917,257046,132545,2015-07-02,14:30:00
2015-07-02 14:35:00,250.0,14.468000083271777,17.557760287878722,249882,300363,2015-07-02,14:35:00
2015-07-02 14:40:00,250.0,13.836110045269884,14.584230107321833,497456,374512,2015-07-02,14:40:00
2015-07-02 14:45:00,250.0,13.066468678848567,17.214647739728182,330556,213716,2015-07-02,14:45:00
2015-07-02 14:50:00,250.0,13.226267623086164,15.72741551318802,411121,339763,2015-07-02,14:50:00
2015-07-02 14:55:00,250.0,16.666896622210206,14.966024344591691,225454,122865,2015-07-02,14:55:00
2015-07-02 15:00:00,250.0,16.348127246820404,11.683931529204543,477963,120078,2015-07-02,15:00:00
2015-07-02 15:05:00,250.0,9.33508440653209,18.409128757882105,401536,423588,2015-07-02,15:05:00
2015-07-02 15:10:00,250.0,16.37306579107967,15.870904840461954,418233,346892,2015-07-02,15:10:00
2015-07-02 15:15:00,250.0,12.889278530327967,13.474276460119544,466762,296695,2015-07-02,15:15:00
2015-07-02 15:20:00,250.0,14.191423146480188,17.519651066331637,288232,443608,2015-07-02,15:20:00
2015-07-02 15:25:00,250.0,16.084739298576544,15.974218558285676,178123,205594,2015-07-02,15:25:00
2015-07-02 15:30:00,250.0,16.419953961656468,18.4378985403745,467529,305660,2015-07-02,15:30:00
2015-07-03 09:15:00,250.0,15.26223691663048,19.45254089187454,147644,445808,2015-07-03,09:15:00
2015-07-03 09:20:00,250.0,11.937420395257769,17.209063896196525,399127,335790,2015-07-03,09:20:00
2015-07-03 09:25:00,250.0,12.5226558489724,13.639142246892447,220845,205655,2015-07-03,09:25:00
2015-07-03 09:30:00,250.0,9.976971878349836,19.60278821032393,185695,145260,2015-07-03,09:30:00
2015-07-03 09:35:00,250.0,13.138632475853521,15.428260472641083,482185,415535,2015-07-03,09:35:00
2015-07-03 09:40:00,250.0,14.163852935424144,15.049783060139477,466966,451144,2015-07-03,09:40:00
2015-07-03 09:45:00,250.0,13.520062393681979,11.37361825944224,164379,141998,2015-07-03,09:45:00
2015-07-03 09:50:00,250.0,14.998873631031481,8.424228770468593,379287,134913,2015-07-03,09:50:00
2015-07-03 09:55:00,250.0,19.54403288724646,14.012032124454606,318977,199158,2015-07-03,09:55:00
2015-07-03 10:00:00,250.0,9.382691449251585,16.435504178949383,166330,278595,2015-07-03,10:00:00
2015-07-03 10:05:00,250.0,13.2224683269402,14.1748326890385,137907,380072,2015-07-03,10:05:00
2015-07-03 10:10:00,250.0,19.931640680221026,17.31197973720398,309425,460870,2015-07-03,10:10:00
2015-07-03 10:15:00,250.0,13.48197406403473,15.377268575731557,327838,222152,2015-07-03,10:15:00
2015-07-03 10:20:00,250.0,15.364972895603794,16.634229842486878,419345,432696,2015-07-03,10:20:00
2015-07-03 10:25:00,250.0,15.014550723776768,17.120255030447034,271654,462627,2015-07-03,10:25:00
2015-07-03 10:30:00,250.0,15.464081890809908,11.740373247751325,476320,351842,2015-07-03,10:30:00
2015-07-03 10:35:00,250.0,14.312281022288916,15.981298477503795,210403,272525,2015-07-03,10:35:00
2015-07-03 10:40:00,250.0,13.739099098860217,13.801523734036362,491325,163425,2015-07-03,10:40:00
2015-07-03 10:45:00,250.0,16.71268808173951,16.987154668115657,315716,443459,2015-07-03,10:45:00
2015-07-03 10:50:00,250.0,11.856186891373069,16.446765484601862,409177,105228,2015-07-03,10:50:00
2015-07-03 10:55:00,250.0,15.781974814161298,14.077198201783089,191169,124193,2015-07-03,10:55:00
2015-07-03 11:00:00,250.0,14.436637081315437,16.967325561637445,103655,196829,2015-07-03,11:00:00
2015-07-03 11:05:00,300.0,13.886600179930563,13.721120183172983,114797,276009,2015-07-03,11:05:00
2015-07-03 11:10:00,250.0,14.67106069220789,20.23806636777928,184088,333543,2015-07-03,11:10:00
2015-07-03 11:15:00,250.0,15.213067477093489,16.584191961855776,434175,187520,2015-07-03,11:15:00
2015-07-03 11:20:00,250.0,13.206509687406001,15.292987834768741,318871,265282,2015-07-03,11:20:00
2015-07-03 11:25:00,250.0,16.335317436499928,14.546115101715394,305498,299768,2015-07-03,11:25:00
2015-07-03 11:30:00,250.0,12.235059365430962,17.34240544443182,228696,146998,2015-07-03,11:30:00
2015-07-03 11:35:00,250.0,12.299834153911412,18.467250778963407,293292,236664,2015-07-03,11:35:00
2015-07-03 11:40:00,250.0,17.838676432963794,16.523053201720604,225850,395096,2015-07-03,11:40:00
2015-07-03 11:45:00,250.0,14.768995946111932,17.489400291669554,288040,148902,2015-07-03,11:45:00
2015-07-03 11:50:00,250.0,11.980624938210317,12.663858749665755,211081,249657,2015-07-03,11:50:00
2015-07-03 11:55:00,250.0,13.502075595892972,17.559609412136133,277731,153953,2015-07-03,11:55:00
2015-07-03 12:00:00,250.0,13.075205071993901,15.74834566753276,417585,137224,2015-07-03,12:00:00
2015-07-03 12:05:00,250.0,12.733156460700405,17.49042005079976,397641,163555,2015-07-03,12:05:00
2015-07-03 12:10:00,250.0,10.509279154128517,14.627912139806686,426676,238418,2015-07-03,12:10:00
2015-07-03 12:15:00,250.0,14.81381214237504,18.60441396482006,454426,329517,2015-07-03,12:15:00
2015-07-03 12:20:00,250.0,17.98291196184822,12.85892784303556,364575,356509,2015-07-03,12:20:00
2015-07-03 12:25:00,250.0,15.394802541977416,17.605683688848707,398647,476582,2015-07-03,12:25:00
2015-07-03 12:30:00,250.0,15.437155136487693,15.07760132928786,330260,252637,2015-07-03,12:30:00
2015-07-03 12:35:00,250.0,12.094848463299048,14.168443581688242,460187,434820,2015-07-03,12:35:00
2015-07-03 12:40:00,250.0,16.531286736716172,11.094020620998883,418262,241411,2015-07-03,12:40:00
2015-07-03 12:45:00,250.0,13.88295253437029,16.829973578956253,394155,394554,2015-07-03,12:45:00
2015-07-03 12:50:00,250.0,15.13734665301066,15.086955417380183,383200,142840,2015-07-03,12:50:00
2015-07-03 12:55:00,250.0,14.582910202125415,16.10770146346894,492727,135010,2015-07-03,12:55:00
2015-07-03 13:00:00,250.0,16.151384344739398,15.722849447546016,354215,325860,2015-07-03,13:00:00
2015-07-03 13:05:00,250.0,14.504879755673104,15.31950842835796,231651,140126,2015-07-03,13:05:00
2015-07-03 13:10:00,250.0,19.798228829742218,18.884771443303894,465746,425944,2015-07-03,13:10:00
2015-07-03 13:15:00,250.0,17.57450622498297,15.93484162354129,198346,358837,2015-07-03,13:15:00
2015-07-03 13:20:00,250.0,14.084468488658299,15.89817897730052,220511,498773,2015-07-03,13:20:00
2015-07-03 13:25:00,250.0,12.41128066598571,17.009503488861156,275927,375793,2015-07-03,13:25:00
2015-07-03 13:30:00,250.0,16.209612479103857,13.1645304691902,438653,283507,2015-07-03,13:30:00
2015-07-03 13:35:00,250.0,16.00672812191611,14.792469799416125,426187,294188,2015-07-03,13:35:00
2015-07-03 13:40:00,250.0,16.17553920082551,16.83277890908234,343669,399303,2015-07-03,13:40:00
2015-07-03 13:45:00,250.0,17.863117301958106,14.16613211828981,259605,260909,2015-07-03,13:45:00
2015-07-03 13:50:00,250.0,11.86646120898929,15.24247049085995,337930,199555,2015-07-03,13:50:00
2015-07-03 13:55:00,250.0,14.563563493554378,17.1335412773495,484594,129304,2015-07-03,13:55:00
2015-07-03 14:00:00,250.0,13.189887090348119,15.14183645741397,105641,329063,2015-07-03,14:00:00
2015-07-03 14:05:00,250.0,16.310551085501757,17.3899950592402,117867,250681,2015-07-03,14:05:00
2015-07-03 14:10:00,250.0,13.06795824995405,17.488039482781385,239119,330328,2015-07-03,14:10:00
2015-07-03 14:15:00,250.0,15.020992112165317,15.97648368081849,365491,194493,2015-07-03,14:15:00
2015-07-03 14:20:00,250.0,12.160550420541494,14.564882947776537,137007,308729,2015-07-03,14:20:00
2015-07-03 14:25:00,250.0,17.030348982425366,17.678893082295833,141457,147050,2015-07-03,14:25:00
2015-07-03 14:30:00,250.0,15.17994812095534,15.77510549809369,360434,418116,2015-07-03,14:30:00
2015-07-03 14:35:00,250.0,12.420641310124497,18.63701392697212,198085,170443,2015-07-03,14:35:00
2015-07-03 14:40:00,250.0,11.01037159636827,13.505952244492775,484044,139826,2015-07-03,14:40:00
2015-07-03 14:45:00,250.0,12.919628377299425,16.684962640025756,468053,284828,2015-07-03,14:45:00
2015-07-03 14:50:00,250.0,17.697725904231323,12.8143318657858,145358,337146,2015-07-03,14:50:00
2015-07-03 14:55:00,250.0,14.386911140665095,15.813343010801585,191948,404604,2015-07-03,14:55:00
2015-07-03 15:00:00,250.0,13.292470157788632,14.866593779996483,276594,110103,2015-07-03,15:00:00
2015-07-03 15:05:00,250.0,14.30294572189119,14.307097099407429,170011,452121,2015-07-03,15:05:00
2015-07-03 15:10:00,250.0,17.875660864633765,15.58908704654852,187002,451139,2015-07-03,15:10:00
2015-07-03 15:15:00,250.0,11.680163738091,12.658523201159623,342532,149475,2015-07-03,15:15:00
2015-07-03 15:20:00,250.0,16.196572176546884,16.471751707342374,236849,350342,2015-07-03,15:20:00
2015-07-03 15:25:00,250.0,14.250698732054,17.99703288936813,455093,396736,2015-07-03,15:25:00
2015-07-03 15:30:00,250.0,14.175405674105091,17.604261869508438,299362,295556,2015-07-03,15:30:00
2015-07-04 09:15:00,250.0,11.54708746518252,16.915849060540456,163052,246740,2015-07-04,09:15:00
2015-07-04 09:20:00,250.0,11.825577926338578,16.64132343196929,173839,134185,2015-07-04,09:20:00
2015-07-04 09:25:00,250.0,12.083035518546648,13.060534091055903,333323,269532,2015-07-04,09:25:00
2015-07-04 09:30:00,250.0,14.800500463302527,15.8839876092552,134608,388905,2015-07-04,09:30:00
2015-07-04 09:35:00,250.0,15.729022880176275,15.705045950617501,125991,145647,2015-07-04,09:35:00
2015-07-04 09:40:00,250.0,14.241366753744575,15.861055214126386,399218,240322,2015-07-04,09:40:00
2015-07-04 09:45:00,250.0,15.1709309717607,19.385232700399754,315505,228737,2015-07-04,09:45:00
2015-07-04 09:50:00,250.0,13.712245275596727,15.458280153755352,243094,362819,2015-07-04,09:50:00
2015-07-04 09:55:00,250.0,13.153072935727675,16.25925645070324,457483,113110,2015-07-04,09:55:00
2015-07-04 10:00:00,250.0,17.350299191576475,14.603755865325097,257812,344158,2015-07-04,10:00:00
2015-07-04 10:05:00,250.0,14.708390814453669,14.17265196621952,345069,436841,2015-07-04,10:05:00
2015-07-04 10:10:00,250.0,13.716535778170094,17.071617377705287,369124,390782,2015-07-04,10:10:00
2015-07-04 10:15:00,250.0,11.38946973267154,15.520942955493545,100674,456606,2015-07-04,10:15:00
2015-07-04 10:20:00,250.0,13.850921753334418,17.985135116068882,463700,134531,2015-07-04,10:20:00
2015-07-04 10:25:00,250.0,15.470521400639377,16.92069174859376,383991,463374,2015-07-04,10:25:00
2015-07-04 10:30:00,250.0,14.022920047664783,21.210219112102067,191884,383952,2015-07-04,10:30:00
2015-07-04 10:35:00,250.0,13.965006644401369,15.131539107815957,441013,315747,2015-07-04,10:35:00
2015-07-04 10:40:00,250.0,14.146106163941477,16.380304512219226,334326,116866,2015-07-04,10:40:00
2015-07-04 10:45:00,250.0,15.9614160668345,17.011115291772903,270809,493615,2015-07-04,10:45:00
2015-07-04 10:50:00,250.0,15.774872284219784,13.447394595833682,386201,438981,2015-07-04,10:50:00
2015-07-04 10:55:00,250.0,11.108194361767875,16.34320437264816,468151,232780,2015-07-04,10:55:00
2015-07-04 11:00:00,250.0,17.119571868796946,13.402201523164827,190465,365145,2015-07-04,11:00:00
2015-07-04 11:05:00,250.0,16.16729678435566,13.934054795284208,288990,169582,2015-07-04,11:05:00
2015-07-04 11:10:00,250.0,16.713728725602284,15.88812237426318,108236,327433,2015-07-04,11:10:00
2015-07-04 11:15:00,250.0,13.841050808010179,15.129325919746229,343640,148220,2015-07-04,11:15:00
2015-07-04 11:20:00,250.0,13.482680423442174,15.791979168398228,174721,145981,2015-07-04,11:20:00
2015-07-04 11:25:00,250.0,15.032358292431539,15.083113483141311,258798,178389,2015-07-04,11:25:00
2015-07-04 11:30:00,300.0,14.561341797295837,15.490196300369313,239865,456617,2015-07-04,11:30:00
2015-07-04 11:35:00,300.0,14.258594022889088,16.774556342813874,437777,229462,2015-07-04,11:35:00
2015-07-04 11:40:00,300.0,16.32401372069099,20.252443860220453,291436,267978,2015-07-04,11:40:00
2015-07-04 11:45:00,300.0,15.269757265627694,15.622366676126907,497421,244347,2015-07-04,11:45:00
2015-07-04 11:50:00,300.0,13.415338385473389,19.408859871083862,361384,412689,2015-07-04,11:50:00
2015-07-04 11:55:00,300.0,15.180069295327092,17.581548769914214,419769,168466,2015-07-04,11:55:00
2015-07-04 12:00:00,300.0,12.736411950812537,14.519316628457007,178774,205630,2015-07-04,12:00:00
2015-07-04 12:05:00,300.0,16.69933560854955,19.03104030913285,337536,499172,2015-07-04,12:05:00
2015-07-04 12:10:00,300.0,14.063352668645503,15.1956052125378,413358,166448,2015-07-04,12:10:00
2015-07-04 12:15:00,300.0,14.741304278570302,18.535556865688186,297685,493650,2015-07-04,12:15:00
2015-07-04 12:20:00,300.0,14.788681479480596,18.105802935760483,360513,119996,2015-07-04,12:20:00
2015-07-04 12:25:00,300.0,14.222077561483845,18.392296164911208,212000,198790,2015-07-04,12:25:00
2015-07-04 12:30:00,300.0,15.8336068402014,13.06397324770493,180699,359785,2015-07-04,12:30:00
2015-07-04 12:35:00,250.0,13.591961739468204,14.873339856129023,464043,322238,2015-07-04,12:35:00
2015-07-04 12:40:00,250.0,14.86291732806966,16.902441898544122,376732,154802,2015-07-04,12:40:00
2015-07-04 12:45:00,250.0,12.182274496851512,19.41196397893564,254753,199104,2015-07-04,12:45:00
2015-07-04 12:50:00,250.0,13.662996953951255,20.972562345296243,282847,132099,2015-07-04,12:50:00
2015-07-04 12:55:00,250.0,13.231765800819469,14.198365472565035,293599,480041,2015-07-04,12:55:00
2015-07-04 13:00:00,300.0,14.60889166610933,15.442455415056475,447445,338784,2015-07-04,13:00:00
2015-07-04 13:05:00,300.0,19.450106273352738,13.33266145179713,392958,448860,2015-07-04,13:05:00
2015-07-04 13:10:00,300.0,14.907457362339137,14.821326150248412,388420,116200,2015-07-04,13:10:00
2015-07-04 13:15:00,300.0,13.53417551153489,18.251691973559225,421760,106433,2015-07-04,13:15:00
2015-07-04 13:20:00,300.0,20.019521976479258,17.5728927948565,394976,304311,2015-07-04,13:20:00
2015-07-04 13:25:00,300.0,14.995159583371668,17.500317102728943,196588,163800,2015-07-04,13:25:00
2015-07-04 13:30:00,300.0,13.97291530052623,15.073478563671097,120481,179209,2015-07-04,13:30:00
2015-07-04 13:35:00,300.0,14.872813172962498,13.12267404942342,459953,450585,2015-07-04,13:35:00
2015-07-04 13:40:00,300.0,14.032852046830017,15.493272437044947,210702,180547,2015-07-04,13:40:00
2015-07-04 13:45:00,300.0,14.978860712574493,12.533227911937763,482295,233577,2015-07-04,13:45:00
2015-07-04 13:50:00,300.0,14.862933384639748,11.111411982289516,218304,404945,2015-07-04,13:50:00
2015-07-04 13:55:00,300.0,13.078511257452934,15.623895625631357,134734,236547,2015-07-04,13:55:00
2015-07-04 14:00:00,300.0,15.869805341075029,14.464365461491209,486929,331112,2015-07-04,14:00:00
2015-07-04 14:05:00,300.0,15.864804107325297,15.526172841368062,136522,139393,2015-07-04,14:05:00
2015-07-04 14:10:00,300.0,16.80557227523134,14.164274621791693,422946,279083,2015-07-04,14:10:00
2015-07-04 14:15:00,300.0,12.263348557508394,13.447758134491435,270056,154327,2015-07-04,14:15:00
2015-07-04 14:20:00,300.0,16.11139196422427,13.839173309561334,180217,125902,2015-07-04,14:20:00
2015-07-04 14:25:00,300.0,19.145584452620078,20.799196109069445,400893,340442,2015-07-04,14:25:00
2015-07-04 14:30:00,300.0,14.262733012053,13.587120911375532,118791,101855,2015-07-04,14:30:00
2015-07-04 14:35:00,300.0,17.87804711146302,15.105450094742139,215653,304747,2015-07-04,14:35:00
2015-07-04 14:40:00,300.0,12.661771901439835,16.21644919184477,282171,153219,2015-07-04,14:40:00
2015-07-04 14:45:00,300.0,19.00288978143157,15.499711457503896,209023,361170,2015-07-04,14:45:00
2015-07-04 14:50:00,300.0,16.221503013754102,15.183200289703057,300495,344634,2015-07-04,14:50:00
2015-07-04 14:55:00,300.0,12.651337778437089,16.6363009996923,249604,144149,2015-07-04,14:55:00
2015-07-04 15:00:00,300.0,17.436666276551623,18.148534730203405,185456,371714,2015-07-04,15:00:00
2015-07-04 15:05:00,300.0,15.134528159550742,14.783862986360871,305131,335596,2015-07-04,15:05:00
2015-07-04 15:10:00,300.0,13.742988710185065,12.937860908934159,403289,473728,2015-07-04,15:10:00
2015-07-04 15:15:00,300.0,12.55712891519857,16.377596471705168,123038,232393,2015-07-04,15:15:00
